,filename,time,w_pre,w
875,MOD05_L2.A2014109.1620.061.2017311113133.hdf,20141091620,218.0,0.21800001035444438
876,MOD05_L2.A2014109.1755.061.2017311113009.hdf,20141091755,-9999.0,-9.999000474927016
877,MOD05_L2.A2014109.1935.061.2017311113102.hdf,20141091935,231.0,0.23100001097191125
878,MOD05_L2.A2014109.2110.061.2017311113049.hdf,20141092110,-9999.0,-9.999000474927016
879,MOD05_L2.A2014109.2250.061.2017311113103.hdf,20141092250,-9999.0,-9.999000474927016
880,MOD05_L2.A2014110.0030.061.2017311151253.hdf,20141100030,-9999.0,-9.999000474927016
881,MOD05_L2.A2014110.1210.061.2017311151223.hdf,20141101210,173.0,0.17300000821705908
882,MOD05_L2.A2014110.1350.061.2017311150602.hdf,20141101350,176.0,0.17600000835955143
883,MOD05_L2.A2014110.1525.061.2017311150957.hdf,20141101525,164.0,0.16400000778958201
884,MOD05_L2.A2014110.1705.061.2017311150944.hdf,20141101705,166.0,0.16600000788457692
885,MOD05_L2.A2014110.1840.061.2017311151251.hdf,20141101840,165.0,0.16500000783707947
886,MOD05_L2.A2014110.2015.061.2017311150704.hdf,20141102015,-9999.0,-9.999000474927016
887,MOD05_L2.A2014110.2155.061.2017311150833.hdf,20141102155,-9999.0,-9.999000474927016
888,MOD05_L2.A2014110.2335.061.2017311150910.hdf,20141102335,-9999.0,-9.999000474927016
889,MOD05_L2.A2014111.1115.061.2017311150604.hdf,20141111115,176.0,0.17600000835955143
890,MOD05_L2.A2014111.1255.061.2017311150727.hdf,20141111255,192.0,0.19200000911951065
891,MOD05_L2.A2014111.1430.061.2017311150511.hdf,20141111430,196.0,0.19600000930950046
892,MOD05_L2.A2014111.1610.061.2017311150509.hdf,20141111610,206.0,0.20600000978447497
893,MOD05_L2.A2014111.1745.061.2017311150335.hdf,20141111745,210.0,0.21000000997446477
894,MOD05_L2.A2014111.1920.061.2017311150431.hdf,20141111920,-9999.0,-9.999000474927016
895,MOD05_L2.A2014111.2100.061.2017311150358.hdf,20141112100,-9999.0,-9.999000474927016
896,MOD05_L2.A2014111.2240.061.2017311150358.hdf,20141112240,-9999.0,-9.999000474927016
897,MOD05_L2.A2014112.0015.061.2017311150441.hdf,20141120015,-9999.0,-9.999000474927016
898,MOD05_L2.A2014112.1155.061.2017311151702.hdf,20141121155,275.0,0.2750000130617991
899,MOD05_L2.A2014112.1335.061.2017311151548.hdf,20141121335,647.0,0.647000030730851
900,MOD05_L2.A2014112.1515.061.2017311151443.hdf,20141121515,457.0,0.45700002170633525
901,MOD05_L2.A2014112.1650.061.2017311151636.hdf,20141121650,352.0,0.35200001671910286
902,MOD05_L2.A2014112.1830.061.2017311151635.hdf,20141121830,339.0,0.339000016101636
903,MOD05_L2.A2014112.2005.061.2017311151559.hdf,20141122005,262.0,0.26200001244433224
904,MOD05_L2.A2014112.2140.061.2017311151634.hdf,20141122140,-9999.0,-9.999000474927016
905,MOD05_L2.A2014112.2320.061.2017311151633.hdf,20141122320,-9999.0,-9.999000474927016
906,MOD05_L2.A2014113.1240.061.2017311163847.hdf,20141131240,737.0,0.7370000350056216
907,MOD05_L2.A2014113.1420.061.2017311163750.hdf,20141131420,883.0,0.8830000419402495
908,MOD05_L2.A2014113.1555.061.2017311163655.hdf,20141131555,925.0,0.9250000439351425
909,MOD05_L2.A2014113.1735.061.2017311163248.hdf,20141131735,975.0,0.975000046310015
910,MOD05_L2.A2014113.1910.061.2017311163705.hdf,20141131910,692.0,0.6920000328682363
911,MOD05_L2.A2014113.2045.061.2017311163928.hdf,20141132045,-9999.0,-9.999000474927016
912,MOD05_L2.A2014113.2225.061.2017311163212.hdf,20141132225,-9999.0,-9.999000474927016
913,MOD05_L2.A2014114.0005.061.2017311163520.hdf,20141140005,-9999.0,-9.999000474927016
914,MOD05_L2.A2014114.1145.061.2017311163507.hdf,20141141145,686.0,0.6860000325832516
915,MOD05_L2.A2014114.1325.061.2017311163407.hdf,20141141325,873.0,0.873000041465275
916,MOD05_L2.A2014114.1500.061.2017311163233.hdf,20141141500,1032.0,1.0320000490173697
917,MOD05_L2.A2014114.1640.061.2017311163213.hdf,20141141640,735.0,0.7350000349106267
918,MOD05_L2.A2014114.1815.061.2017311163150.hdf,20141141815,717.0,0.7170000340556726
919,MOD05_L2.A2014114.1955.061.2017311163339.hdf,20141141955,607.0,0.6070000288309529
920,MOD05_L2.A2014114.2130.061.2017311163152.hdf,20141142130,-9999.0,-9.999000474927016
921,MOD05_L2.A2014114.2310.061.2017311163239.hdf,20141142310,-9999.0,-9.999000474927016
922,MOD05_L2.A2014115.1230.061.2017311171509.hdf,20141151230,751.0,0.7510000356705859
923,MOD05_L2.A2014115.1405.061.2017311171619.hdf,20141151405,807.0,0.8070000383304432
924,MOD05_L2.A2014115.1900.061.2017311171458.hdf,20141151900,708.0,0.7080000336281955
925,MOD05_L2.A2014115.2035.061.2017311171439.hdf,20141152035,477.0,0.4770000226562843
926,MOD05_L2.A2014115.2215.061.2017311171525.hdf,20141152215,-9999.0,-9.999000474927016
927,MOD05_L2.A2014115.2350.061.2017311171314.hdf,20141152350,-9999.0,-9.999000474927016
928,MOD05_L2.A2014116.1130.061.2017311172742.hdf,20141161130,594.0,0.5940000282134861
929,MOD05_L2.A2014116.1310.061.2017311172632.hdf,20141161310,853.0,0.853000040515326
930,MOD05_L2.A2014116.1450.061.2017311172503.hdf,20141161450,857.0,0.8570000407053158
931,MOD05_L2.A2014116.1625.061.2017311172447.hdf,20141161625,645.0,0.6450000306358561
932,MOD05_L2.A2014116.1805.061.2017311172916.hdf,20141161805,371.0,0.37100001762155443
933,MOD05_L2.A2014116.1940.061.2017311172646.hdf,20141161940,371.0,0.37100001762155443
934,MOD05_L2.A2014116.2120.061.2017311172601.hdf,20141162120,234.0,0.2340000111144036
935,MOD05_L2.A2014116.2255.061.2017311172518.hdf,20141162255,-9999.0,-9.999000474927016
936,MOD05_L2.A2014117.1215.061.2017311181006.hdf,20141171215,257.0,0.257000012206845
937,MOD05_L2.A2014117.1355.061.2017311181318.hdf,20141171355,249.0,0.24900001182686538
938,MOD05_L2.A2014117.1530.061.2017311181251.hdf,20141171530,285.0,0.2850000135367736
939,MOD05_L2.A2014117.1710.061.2017311181628.hdf,20141171710,326.0,0.3260000154841691
940,MOD05_L2.A2014117.1845.061.2017311181708.hdf,20141171845,328.0,0.32800001557916403
941,MOD05_L2.A2014117.2025.061.2017311181318.hdf,20141172025,317.0,0.31700001505669206
942,MOD05_L2.A2014117.2200.061.2017311181239.hdf,20141172200,-9999.0,-9.999000474927016
943,MOD05_L2.A2014117.2340.061.2017311181356.hdf,20141172340,-9999.0,-9.999000474927016
944,MOD05_L2.A2014118.1120.061.2017311180959.hdf,20141181120,250.0,0.2500000118743628
945,MOD05_L2.A2014118.1300.061.2017311181049.hdf,20141181300,341.0,0.3410000161966309
946,MOD05_L2.A2014118.1435.061.2017311180754.hdf,20141181435,433.0,0.4330000205663964
947,MOD05_L2.A2014118.1615.061.2017311180929.hdf,20141181615,460.0,0.4600000218488276
948,MOD05_L2.A2014118.1750.061.2017311180755.hdf,20141181750,442.0,0.4420000209938735
949,MOD05_L2.A2014118.1930.061.2017311180814.hdf,20141181930,425.0,0.4250000201864168
950,MOD05_L2.A2014118.2105.061.2017311181019.hdf,20141182105,-9999.0,-9.999000474927016
951,MOD05_L2.A2014118.2245.061.2017311180631.hdf,20141182245,-9999.0,-9.999000474927016
952,MOD05_L2.A2014119.0020.061.2017311180608.hdf,20141190020,-9999.0,-9.999000474927016
953,MOD05_L2.A2014119.1205.061.2017311180356.hdf,20141191205,351.0,0.3510000166716054
954,MOD05_L2.A2014119.1340.061.2017311180426.hdf,20141191340,352.0,0.35200001671910286
955,MOD05_L2.A2014119.1520.061.2017311180238.hdf,20141191520,349.0,0.3490000165766105
956,MOD05_L2.A2014119.1655.061.2017311180409.hdf,20141191655,352.0,0.35200001671910286
957,MOD05_L2.A2014119.1835.061.2017311180221.hdf,20141191835,312.0,0.3120000148192048
958,MOD05_L2.A2014119.2010.061.2017311180319.hdf,20141192010,-9999.0,-9.999000474927016
959,MOD05_L2.A2014119.2150.061.2017311180217.hdf,20141192150,-9999.0,-9.999000474927016
960,MOD05_L2.A2014119.2325.061.2017311181645.hdf,20141192325,-9999.0,-9.999000474927016
961,MOD05_L2.A2014120.1245.061.2017311181958.hdf,20141201245,229.0,0.22900001087691635
962,MOD05_L2.A2014120.1425.061.2017311182309.hdf,20141201425,241.0,0.24100001144688576
963,MOD05_L2.A2014120.1600.061.2017311182137.hdf,20141201600,270.0,0.27000001282431185
964,MOD05_L2.A2014120.1740.061.2017311182323.hdf,20141201740,436.0,0.43600002070888877
965,MOD05_L2.A2014120.1915.061.2017311182341.hdf,20141201915,489.0,0.4890000232262537
966,MOD05_L2.A2014120.2055.061.2017311182146.hdf,20141202055,334.0,0.33400001586414874
967,MOD05_L2.A2014120.2230.061.2017311182124.hdf,20141202230,-9999.0,-9.999000474927016
968,MOD05_L2.A2014121.0010.061.2017311182332.hdf,20141210010,-9999.0,-9.999000474927016
969,MOD05_L2.A2014121.1150.061.2017311182619.hdf,20141211150,379.0,0.37900001800153404
970,MOD05_L2.A2014121.1330.061.2017311182704.hdf,20141211330,426.0,0.42600002023391426
971,MOD05_L2.A2014121.1505.061.2017311182724.hdf,20141211505,444.0,0.4440000210888684
972,MOD05_L2.A2014121.1645.061.2017311182844.hdf,20141211645,418.0,0.41800001985393465
973,MOD05_L2.A2014121.1820.061.2017311182757.hdf,20141211820,394.0,0.3940000187139958
974,MOD05_L2.A2014121.2000.061.2017311182920.hdf,20141212000,385.0,0.38500001828651875
975,MOD05_L2.A2014121.2135.061.2017311182832.hdf,20141212135,-9999.0,-9.999000474927016
976,MOD05_L2.A2014121.2315.061.2017311182931.hdf,20141212315,-9999.0,-9.999000474927016
977,MOD05_L2.A2014122.1235.061.2017311183342.hdf,20141221235,641.0,0.6410000304458663
978,MOD05_L2.A2014122.1410.061.2017311183403.hdf,20141221410,434.0,0.43400002061389387
979,MOD05_L2.A2014122.1550.061.2017311183419.hdf,20141221550,365.0,0.3650000173365697
980,MOD05_L2.A2014122.1725.061.2017311183456.hdf,20141221725,351.0,0.3510000166716054
981,MOD05_L2.A2014122.1905.061.2017311183545.hdf,20141221905,360.0,0.36000001709908247
982,MOD05_L2.A2014122.2040.061.2017311183557.hdf,20141222040,-9999.0,-9.999000474927016
983,MOD05_L2.A2014122.2220.061.2017311183643.hdf,20141222220,-9999.0,-9.999000474927016
984,MOD05_L2.A2014123.0000.061.2017311183643.hdf,20141230000,-9999.0,-9.999000474927016
985,MOD05_L2.A2014123.1140.061.2017311184024.hdf,20141231140,326.0,0.3260000154841691
986,MOD05_L2.A2014123.1315.061.2017311184054.hdf,20141231315,648.0,0.6480000307783484
987,MOD05_L2.A2014123.1455.061.2017311184105.hdf,20141231455,590.0,0.5900000280234963
988,MOD05_L2.A2014123.1630.061.2017311184130.hdf,20141231630,376.0,0.3760000178590417
989,MOD05_L2.A2014123.1810.061.2017311184150.hdf,20141231810,383.0,0.38300001819152385
990,MOD05_L2.A2014123.1945.061.2017311184212.hdf,20141231945,-9999.0,-9.999000474927016
991,MOD05_L2.A2014123.2125.061.2017311184300.hdf,20141232125,412.0,0.41200001956894994
992,MOD05_L2.A2014123.2300.061.2017311184301.hdf,20141232300,-9999.0,-9.999000474927016
993,MOD05_L2.A2014124.1220.061.2017311184722.hdf,20141241220,823.0,0.8230000390904024
994,MOD05_L2.A2014124.1400.061.2017311184832.hdf,20141241400,1062.0,1.0620000504422933
995,MOD05_L2.A2014124.1540.061.2017311184844.hdf,20141241540,900.0,0.9000000427477062
996,MOD05_L2.A2014124.1715.061.2017311184854.hdf,20141241715,785.0,0.7850000372854993
997,MOD05_L2.A2014124.1850.061.2017311184851.hdf,20141241850,718.0,0.71800003410317
998,MOD05_L2.A2014124.2030.061.2017311184930.hdf,20141242030,464.0,0.4640000220388174
999,MOD05_L2.A2014124.2205.061.2017311184907.hdf,20141242205,-9999.0,-9.999000474927016
1000,MOD05_L2.A2014124.2345.061.2017311184937.hdf,20141242345,-9999.0,-9.999000474927016
1001,MOD05_L2.A2014125.1125.061.2017311185359.hdf,20141251125,495.0,0.4950000235112384
1002,MOD05_L2.A2014125.1305.061.2017311185424.hdf,20141251305,1133.0,1.1330000538146123
1003,MOD05_L2.A2014125.1445.061.2017311185451.hdf,20141251445,879.0,0.8790000417502597
1004,MOD05_L2.A2014125.1620.061.2017311185518.hdf,20141251620,747.0,0.7470000354805961
1005,MOD05_L2.A2014125.1755.061.2017311185619.hdf,20141251755,302.0,0.3020000143442303
1006,MOD05_L2.A2014125.1935.061.2017311185545.hdf,20141251935,268.0,0.26800001272931695
1007,MOD05_L2.A2014125.2110.061.2017311185647.hdf,20141252110,-9999.0,-9.999000474927016
1008,MOD05_L2.A2014125.2250.061.2017311185634.hdf,20141252250,-9999.0,-9.999000474927016
1009,MOD05_L2.A2014126.0030.061.2017312002655.hdf,20141260030,-9999.0,-9.999000474927016
1010,MOD05_L2.A2014126.1210.061.2017312002006.hdf,20141261210,1208.0,1.2080000573769212
1011,MOD05_L2.A2014126.1350.061.2017312002004.hdf,20141261350,767.0,0.7670000364305452
1012,MOD05_L2.A2014126.1525.061.2017312001742.hdf,20141261525,827.0,0.8270000392803922
1013,MOD05_L2.A2014126.1705.061.2017312001849.hdf,20141261705,458.0,0.4580000217538327
1014,MOD05_L2.A2014126.1840.061.2017312001826.hdf,20141261840,447.0,0.44700002123136073
1015,MOD05_L2.A2014126.2015.061.2017312001759.hdf,20141262015,-9999.0,-9.999000474927016
1016,MOD05_L2.A2014126.2155.061.2017312001653.hdf,20141262155,300.0,0.3000000142492354
1017,MOD05_L2.A2014126.2335.061.2017312001610.hdf,20141262335,-9999.0,-9.999000474927016
1018,MOD05_L2.A2014127.1115.061.2017312001814.hdf,20141271115,859.0,0.8590000408003107
1019,MOD05_L2.A2014127.1255.061.2017312001726.hdf,20141271255,1113.0,1.1130000528646633
1020,MOD05_L2.A2014127.1430.061.2017312001311.hdf,20141271430,558.0,0.5580000265035778
1021,MOD05_L2.A2014127.1610.061.2017312001454.hdf,20141271610,1331.0,1.3310000632191077
1022,MOD05_L2.A2014127.1745.061.2017312001506.hdf,20141271745,1273.0,1.2730000604642555
1023,MOD05_L2.A2014127.1920.061.2017312001328.hdf,20141271920,-9999.0,-9.999000474927016
1024,MOD05_L2.A2014127.2100.061.2017312001244.hdf,20141272100,945.0,0.9450000448850915
1025,MOD05_L2.A2014127.2240.061.2017312001412.hdf,20141272240,-9999.0,-9.999000474927016
1026,MOD05_L2.A2014128.0015.061.2017312002218.hdf,20141280015,-9999.0,-9.999000474927016
1027,MOD05_L2.A2014128.1155.061.2017312002222.hdf,20141281155,1000.0,1.0000000474974513
1028,MOD05_L2.A2014128.1335.061.2017312002231.hdf,20141281335,915.0,0.9150000434601679
1029,MOD05_L2.A2014128.1515.061.2017312002542.hdf,20141281515,876.0,0.8760000416077673
1030,MOD05_L2.A2014128.1650.061.2017312002442.hdf,20141281650,771.0,0.771000036620535
1031,MOD05_L2.A2014128.1830.061.2017312002505.hdf,20141281830,905.0,0.9050000429851934
1032,MOD05_L2.A2014128.2005.061.2017312002220.hdf,20141282005,639.0,0.6390000303508714
1033,MOD05_L2.A2014128.2145.061.2017312002632.hdf,20141282145,536.0,0.5360000254586339
1034,MOD05_L2.A2014128.2320.061.2017312002520.hdf,20141282320,-9999.0,-9.999000474927016
1035,MOD05_L2.A2014129.1240.061.2017312003027.hdf,20141291240,499.0,0.4990000237012282
1036,MOD05_L2.A2014129.1420.061.2017312002844.hdf,20141291420,624.0,0.6240000296384096
1037,MOD05_L2.A2014129.1555.061.2017312002844.hdf,20141291555,615.0,0.6150000292109326
1038,MOD05_L2.A2014129.1735.061.2017312002947.hdf,20141291735,585.0,0.585000027786009
1039,MOD05_L2.A2014129.1910.061.2017312003020.hdf,20141291910,714.0,0.7140000339131802
1040,MOD05_L2.A2014129.2050.061.2017312003004.hdf,20141292050,407.0,0.4070000193314627
1041,MOD05_L2.A2014129.2225.061.2017312003019.hdf,20141292225,-9999.0,-9.999000474927016
1042,MOD05_L2.A2014130.0005.061.2017312004027.hdf,20141300005,-9999.0,-9.999000474927016
1043,MOD05_L2.A2014130.1145.061.2017312004311.hdf,20141301145,594.0,0.5940000282134861
1044,MOD05_L2.A2014130.1325.061.2017312004413.hdf,20141301325,636.0,0.636000030208379
1045,MOD05_L2.A2014130.1500.061.2017312004605.hdf,20141301500,653.0,0.6530000310158357
1046,MOD05_L2.A2014130.1640.061.2017312004710.hdf,20141301640,586.0,0.5860000278335065
1047,MOD05_L2.A2014130.1815.061.2017312004832.hdf,20141301815,457.0,0.45700002170633525
1048,MOD05_L2.A2014130.1955.061.2017312005026.hdf,20141301955,428.0,0.42800002032890916
1049,MOD05_L2.A2014130.2130.061.2017312005003.hdf,20141302130,216.0,0.21600001025944948
1050,MOD05_L2.A2014130.2310.061.2017312005134.hdf,20141302310,-9999.0,-9.999000474927016
1051,MOD05_L2.A2014131.1230.061.2017312005426.hdf,20141311230,504.0,0.5040000239387155
1052,MOD05_L2.A2014131.1405.061.2017312005502.hdf,20141311405,610.0,0.6100000289734453
1053,MOD05_L2.A2014131.1545.061.2017312005607.hdf,20141311545,591.0,0.5910000280709937
1054,MOD05_L2.A2014131.1720.061.2017312005607.hdf,20141311720,486.0,0.48600002308376133
1055,MOD05_L2.A2014131.1900.061.2017312005623.hdf,20141311900,362.0,0.3620000171940774
1056,MOD05_L2.A2014131.2035.061.2017312005649.hdf,20141312035,370.0,0.370000017574057
1057,MOD05_L2.A2014131.2215.061.2017312005704.hdf,20141312215,421.0,0.421000019996427
1058,MOD05_L2.A2014131.2350.061.2017312005706.hdf,20141312350,-9999.0,-9.999000474927016
1059,MOD05_L2.A2014132.1135.061.2017312014448.hdf,20141321135,409.0,0.4090000194264576
1060,MOD05_L2.A2014132.1310.061.2017312014400.hdf,20141321310,401.0,0.401000019046478
1061,MOD05_L2.A2014132.1450.061.2017312014440.hdf,20141321450,390.0,0.390000018524006
1062,MOD05_L2.A2014132.1625.061.2017312014748.hdf,20141321625,352.0,0.35200001671910286
1063,MOD05_L2.A2014132.1805.061.2017312014555.hdf,20141321805,366.0,0.3660000173840672
1064,MOD05_L2.A2014132.1940.061.2017312014334.hdf,20141321940,488.0,0.48800002317875624
1065,MOD05_L2.A2014132.2120.061.2017312014352.hdf,20141322120,399.0,0.39900001895148307
1066,MOD05_L2.A2014132.2255.061.2017312014315.hdf,20141322255,-9999.0,-9.999000474927016
1067,MOD05_L2.A2014133.1215.061.2017312021522.hdf,20141331215,381.0,0.38100001809652895
1068,MOD05_L2.A2014133.1355.061.2017312021449.hdf,20141331355,393.0,0.39300001866649836
1069,MOD05_L2.A2014133.1530.061.2017312021429.hdf,20141331530,364.0,0.3640000172890723
1070,MOD05_L2.A2014133.1710.061.2017312021154.hdf,20141331710,323.0,0.32300001534167677
1071,MOD05_L2.A2014133.1845.061.2017312021419.hdf,20141331845,306.0,0.3060000145342201
1072,MOD05_L2.A2014133.2025.061.2017312021326.hdf,20141332025,311.0,0.31100001477170736
1073,MOD05_L2.A2014133.2200.061.2017312021139.hdf,20141332200,-9999.0,-9.999000474927016
1074,MOD05_L2.A2014133.2340.061.2017312021415.hdf,20141332340,-9999.0,-9.999000474927016
1075,MOD05_L2.A2014134.1120.061.2017312022437.hdf,20141341120,442.0,0.4420000209938735
1076,MOD05_L2.A2014134.1300.061.2017312022512.hdf,20141341300,484.0,0.48400002298876643
1077,MOD05_L2.A2014134.1435.061.2017312022430.hdf,20141341435,564.0,0.5640000267885625
1078,MOD05_L2.A2014134.1615.061.2017312022247.hdf,20141341615,542.0,0.5420000257436186
1079,MOD05_L2.A2014134.1750.061.2017312022311.hdf,20141341750,484.0,0.48400002298876643
1080,MOD05_L2.A2014134.1930.061.2017312022230.hdf,20141341930,477.0,0.4770000226562843
1081,MOD05_L2.A2014134.2105.061.2017312022225.hdf,20141342105,472.0,0.472000022418797
1082,MOD05_L2.A2014134.2245.061.2017312022139.hdf,20141342245,323.0,0.32300001534167677
1083,MOD05_L2.A2014135.0025.061.2017312023707.hdf,20141350025,-9999.0,-9.999000474927016
1084,MOD05_L2.A2014135.1205.061.2017312023332.hdf,20141351205,600.0,0.6000000284984708
1085,MOD05_L2.A2014135.1340.061.2017312023508.hdf,20141351340,754.0,0.7540000358130783
1086,MOD05_L2.A2014135.1520.061.2017312023146.hdf,20141351520,697.0,0.6970000331057236
1087,MOD05_L2.A2014135.1655.061.2017312023320.hdf,20141351655,576.0,0.576000027358532
1088,MOD05_L2.A2014135.1835.061.2017312023126.hdf,20141351835,556.0,0.5560000264085829
1089,MOD05_L2.A2014135.2010.061.2017312023001.hdf,20141352010,629.0,0.6290000298758969
1090,MOD05_L2.A2014135.2150.061.2017312022934.hdf,20141352150,637.0,0.6370000302558765
1091,MOD05_L2.A2014135.2325.061.2017312022923.hdf,20141352325,-9999.0,-9.999000474927016
1092,MOD05_L2.A2014136.1245.061.2017312023518.hdf,20141361245,519.0,0.5190000246511772
1093,MOD05_L2.A2014136.1425.061.2017312023455.hdf,20141361425,806.0,0.8060000382829458
1094,MOD05_L2.A2014136.1600.061.2017312023443.hdf,20141361600,492.0,0.49200002336874604
1095,MOD05_L2.A2014136.1740.061.2017312023554.hdf,20141361740,452.0,0.452000021468848
1096,MOD05_L2.A2014136.1915.061.2017312023730.hdf,20141361915,432.0,0.43200002051889896
1097,MOD05_L2.A2014136.2055.061.2017312023814.hdf,20141362055,424.0,0.42400002013891935
1098,MOD05_L2.A2014136.2230.061.2017312023649.hdf,20141362230,-9999.0,-9.999000474927016
1099,MOD05_L2.A2014137.0010.061.2017312070157.hdf,20141370010,-9999.0,-9.999000474927016
1100,MOD05_L2.A2014137.1150.061.2017312070217.hdf,20141371150,420.0,0.42000001994892955
1101,MOD05_L2.A2014137.1330.061.2017312065659.hdf,20141371330,432.0,0.43200002051889896
1102,MOD05_L2.A2014137.1510.061.2017312065813.hdf,20141371510,435.0,0.4350000206613913
1103,MOD05_L2.A2014137.1645.061.2017312065851.hdf,20141371645,414.0,0.41400001966394484
1104,MOD05_L2.A2014137.1820.061.2017312065922.hdf,20141371820,422.0,0.42200002004392445
1105,MOD05_L2.A2014137.2000.061.2017312065403.hdf,20141372000,432.0,0.43200002051889896
